text,label
fallen,0
not fallen,1
huggable,1
not huggable,0
falling,0
not falling,1
human,1
not human,0
fallout,0
not fallout,1
human-rights,1
not human-rights,0
falls,0
not falls,1
humane,1
not humane,0
false,0
not false,1
humanistic,1
not humanistic,0
falsehood,0
not falsehood,1
humanitarian,1
not humanitarian,0
falsely,0
not falsely,1
humble,1
not humble,0
falsify,0
not falsify,1
humdinger,1
not humdinger,0
falter,0
not falter,1
humility,1
not humility,0
faltered,0
not faltered,1
humorous,1
not humorous,0
famine,0
not famine,1
humorously,1
not humorously,0
famished,0
not famished,1
humour,1
not humour,0
fanatic,0
not fanatic,1
hunky,1
not hunky,0
fanatical,0
not fanatical,1
hunky-dory,1
not hunky-dory,0
fanatically,0
not fanatically,1
hurrah,1
not hurrah,0
fanaticism,0
not fanaticism,1
hushaby,1
not hushaby,0
fanatics,0
not fanatics,1
hushabye,1
not hushabye,0
fanciful,0
not fanciful,1
huzza,1
not huzza,0
far-fetched,0
not far-fetched,1
hybrid-vigour,1
not hybrid-vigour,0
farce,0
not farce,1
hygiene,1
not hygiene,0
farcical,0
not farcical,1
hygienic,1
not hygienic,0
farcical-yet-provocative,0
not farcical-yet-provocative,1
hygienist,1
not hygienist,0
farcically,0
not farcically,1
hype,1
not hype,0
farfetched,0
not farfetched,1
hyped,1
not hyped,0
fascism,0
not fascism,1
hypersonic,1
not hypersonic,0
fascist,0
not fascist,1
hypnotic,1
not hypnotic,0
fastidious,0
not fastidious,1
hysteria,1
not hysteria,0
fastidiously,0
not fastidiously,1
hysteric,1
not hysteric,0
fat,0
not fat,1
hysterical,1
not hysterical,0
fat-cat,0
not fat-cat,1
icebreaker,1
not icebreaker,0
fat-cats,0
not fat-cats,1
icon,1
not icon,0
fatal,0
not fatal,1
iconic,1
not iconic,0
fatalistic,0
not fatalistic,1
iconize,1
not iconize,0
fatalistically,0
not fatalistically,1
idea,1
not idea,0
fatally,0
not fatally,1
ideal,1
not ideal,0
fateful,0
not fateful,1
ideality,1
not ideality,0
fatefully,0
not fatefully,1
idealize,1
not idealize,0
fathomless,0
not fathomless,1
ideally,1
not ideally,0
fatigue,0
not fatigue,1
ideate,1
not ideate,0
fatigued,0
not fatigued,1
idol,1
not idol,0
fatty,0
not fatty,1
idolize,1
not idolize,0
fatuity,0
not fatuity,1
idolized,1
not idolized,0
fatuous,0
not fatuous,1
idyll,1
not idyll,0
fatuously,0
not fatuously,1
idyllic,1
not idyllic,0
fault,0
not fault,1
iechyd,1
not iechyd,0
faults,0
not faults,1
igratiate,1
not igratiate,0
faulty,0
not faulty,1
illimitable,1
not illimitable,0
fawningly,0
not fawningly,1
illume,1
not illume,0
faze,0
not faze,1
illuminant,1
not illuminant,0
fear,0
not fear,1
illuminate,1
not illuminate,0
fearful,0
not fearful,1
illuminating,1
not illuminating,0
fearfully,0
not fearfully,1
illumination,1
not illumination,0
fears,0
not fears,1
illumine,1
not illumine,0
fearsome,0
not fearsome,1
illustrate,1
not illustrate,0
feckless,0
not feckless,1
illustrative,1
not illustrative,0
feeble,0
not feeble,1
illustrious,1
not illustrious,0
feebleminded,0
not feebleminded,1
imaginative,1
not imaginative,0
feign,0
not feign,1
imaginings,1
not imaginings,0
feint,0
not feint,1
imbibe,1
not imbibe,0
fell,0
not fell,1
imbue,1
not imbue,0
felon,0
not felon,1
immaculate,1
not immaculate,0
felonious,0
not felonious,1
immaculately,1
not immaculately,0
ferociously,0
not ferociously,1
immense,1
not immense,0
ferocity,0
not ferocity,1
immerse,1
not immerse,0
fetid,0
not fetid,1
immortal,1
not immortal,0
fever,0
not fever,1
immortelle,1
not immortelle,0
feverish,0
not feverish,1
immune,1
not immune,0
fevers,0
not fevers,1
immunity,1
not immunity,0
fiasco,0
not fiasco,1
immunize,1
not immunize,0
fib,0
not fib,1
immunotherapy,1
not immunotherapy,0
fibber,0
not fibber,1
impart,1
not impart,0
fickle,0
not fickle,1
impartial,1
not impartial,0
fiction,0
not fiction,1
impartiality,1
not impartiality,0
fictional,0
not fictional,1
impartially,1
not impartially,0
fictitious,0
not fictitious,1
impassible,1
not impassible,0
fidget,0
not fidget,1
impassioned,1
not impassioned,0
fidgety,0
not fidgety,1
impeccable,1
not impeccable,0
fiend,0
not fiend,1
impeccably,1
not impeccably,0
fiendish,0
not fiendish,1
impel,1
not impel,0
fierce,0
not fierce,1
important,1
not important,0
fight,0
not fight,1
impress,1
not impress,0
figurehead,0
not figurehead,1
impressed,1
not impressed,0
filth,0
not filth,1
impressive,1
not impressive,0
filthy,0
not filthy,1
impressively,1
not impressively,0
finagle,0
not finagle,1
impressiveness,1
not impressiveness,0
finicky,0
not finicky,1
improve,1
not improve,0
fissures,0
not fissures,1
improved,1
not improved,0
fist,0
not fist,1
improvement,1
not improvement,0
flabbergast,0
not flabbergast,1
improvements,1
not improvements,0
flabbergasted,0
not flabbergasted,1
improving,1
not improving,0
flagging,0
not flagging,1
improvise,1
not improvise,0
flagrant,0
not flagrant,1
in,1
not in,0
flagrantly,0
not flagrantly,1
in-crowd,1
not in-crowd,0
flair,0
not flair,1
in-depth,1
not in-depth,0
flairs,0
not flairs,1
in-group,1
not in-group,0
flak,0
not flak,1
inamorato,1
not inamorato,0
flake,0
not flake,1
incentive,1
not incentive,0
flakey,0
not flakey,1
incept,1
not incept,0
flaking,0
not flaking,1
incisive,1
not incisive,0
flaky,0
not flaky,1
include,1
not include,0
flare,0
not flare,1
inclusion,1
not inclusion,0
flares,0
not flares,1
inclusive,1
not inclusive,0
flat-out,0
not flat-out,1
income,1
not income,0
flaunt,0
not flaunt,1
increase,1
not increase,0
flaw,0
not flaw,1
incredible,1
not incredible,0
flawed,0
not flawed,1
incredibly,1
not incredibly,0
flaws,0
not flaws,1
indebted,1
not indebted,0
flee,0
not flee,1
indeed,1
not indeed,0
fleeing,0
not fleeing,1
indestructible,1
not indestructible,0
fleer,0
not fleer,1
individual,1
not individual,0
flees,0
not flees,1
individualism,1
not individualism,0
fleeting,0
not fleeting,1
individuality,1
not individuality,0
flicker,0
not flicker,1
individualize,1
not individualize,0
flickering,0
not flickering,1
indomitable,1
not indomitable,0
flickers,0
not flickers,1
indulgence,1
not indulgence,0
flighty,0
not flighty,1
indulgent,1
not indulgent,0
flimflam,0
not flimflam,1
industrial-strength,1
not industrial-strength,0
flimsy,0
not flimsy,1
industrious,1
not industrious,0
flirt,0
not flirt,1
inestimable,1
not inestimable,0
flirty,0
not flirty,1
inexpensive,1
not inexpensive,0
floored,0
not floored,1
inexpensively,1
not inexpensively,0
flounder,0
not flounder,1
infallibility,1
not infallibility,0
floundering,0
not floundering,1
infallible,1
not infallible,0
flout,0
not flout,1
infallibly,1
not infallibly,0
fluster,0
not fluster,1
infatuate,1
not infatuate,0
foe,0
not foe,1
infatuated,1
not infatuated,0
fool,0
not fool,1
infectious,1
not infectious,0
fooled,0
not fooled,1
infinite,1
not infinite,0
foolhardy,0
not foolhardy,1
infinitely,1
not infinitely,0
foolish,0
not foolish,1
infinity,1
not infinity,0
foolishly,0
not foolishly,1
influential,1
not influential,0
foolishness,0
not foolishness,1
inform,1
not inform,0
forbid,0
not forbid,1
informal,1
not informal,0
forbidden,0
not forbidden,1
informative,1
not informative,0
forbidding,0
not forbidding,1
informatory,1
not informatory,0
forceful,0
not forceful,1
informed,1
not informed,0
foreboding,0
not foreboding,1
infotainment,1
not infotainment,0
forebodingly,0
not forebodingly,1
infrangible,1
not infrangible,0
forfeit,0
not forfeit,1
infuse,1
not infuse,0
forged,0
not forged,1
infusion,1
not infusion,0
forgetful,0
not forgetful,1
ingenious,1
not ingenious,0
forgetfully,0
not forgetfully,1
ingeniously,1
not ingeniously,0
forgetfulness,0
not forgetfulness,1
ingenuity,1
not ingenuity,0
forlorn,0
not forlorn,1
ingenuous,1
not ingenuous,0
forlornly,0
not forlornly,1
ingenuously,1
not ingenuously,0
forsake,0
not forsake,1
ingratiating,1
not ingratiating,0
forsaken,0
not forsaken,1
ingratiatingly,1
not ingratiatingly,0
forswear,0
not forswear,1
ingratiation,1
not ingratiation,0
foul,0
not foul,1
inherit,1
not inherit,0
foully,0
not foully,1
initiate,1
not initiate,0
foulness,0
not foulness,1
initiative,1
not initiative,0
fractious,0
not fractious,1
innocent,1
not innocent,0
fractiously,0
not fractiously,1
innocuous,1
not innocuous,0
fracture,0
not fracture,1
innovate,1
not innovate,0
fragile,0
not fragile,1
innovation,1
not innovation,0
fragmented,0
not fragmented,1
innovative,1
not innovative,0
frail,0
not frail,1
input,1
not input,0
frantic,0
not frantic,1
inquisitive,1
not inquisitive,0
frantically,0
not frantically,1
insight,1
not insight,0
franticly,0
not franticly,1
insightful,1
not insightful,0
fraud,0
not fraud,1
insightfully,1
not insightfully,0
fraudulent,0
not fraudulent,1
inspiration,1
not inspiration,0
fraught,0
not fraught,1
inspirational,1
not inspirational,0
frazzle,0
not frazzle,1
inspire,1
not inspire,0
frazzled,0
not frazzled,1
inspired,1
not inspired,0
freak,0
not freak,1
inspiring,1
not inspiring,0
freaking,0
not freaking,1
inspirit,1
not inspirit,0
freakish,0
not freakish,1
instructive,1
not instructive,0
freakishly,0
not freakishly,1
instrumental,1
not instrumental,0
freaks,0
not freaks,1
insulate,1
not insulate,0
freeze,0
not freeze,1
integral,1
not integral,0
freezes,0
not freezes,1
integrate,1
not integrate,0
freezing,0
not freezing,1
integrated,1
not integrated,0
frenetic,0
not frenetic,1
integrity,1
not integrity,0
frenetically,0
not frenetically,1
intellect,1
not intellect,0
frenzied,0
not frenzied,1
intellection,1
not intellection,0
frenzy,0
not frenzy,1
intellectual,1
not intellectual,0
fret,0
not fret,1
intelligence,1
not intelligence,0
fretful,0
not fretful,1
intelligent,1
not intelligent,0
frets,0
not frets,1
intelligentsia,1
not intelligentsia,0
friction,0
not friction,1
intelligible,1
not intelligible,0
frictions,0
not frictions,1
intercede,1
not intercede,0
fried,0
not fried,1
interest,1
not interest,0
frigging,0
not frigging,1
interest-free,1
not interest-free,0
fright,0
not fright,1
interested,1
not interested,0
frighten,0
not frighten,1
interesting,1
not interesting,0
frightening,0
not frightening,1
interests,1
not interests,0
frighteningly,0
not frighteningly,1
intergrow,1
not intergrow,0
frightful,0
not frightful,1
interlude,1
not interlude,0
frightfully,0
not frightfully,1
intimacy,1
not intimacy,0
frigid,0
not frigid,1
intimate,1
not intimate,0
frost,0
not frost,1
intrepid,1
not intrepid,0
frown,0
not frown,1
intricacy,1
not intricacy,0
froze,0
not froze,1
intricate,1
not intricate,0
frozen,0
not frozen,1
intrigue,1
not intrigue,0
fruitless,0
not fruitless,1
intriguing,1
not intriguing,0
fruitlessly,0
not fruitlessly,1
intriguingly,1
not intriguingly,0
frustrate,0
not frustrate,1
intuition,1
not intuition,0
frustrated,0
not frustrated,1
intuitive,1
not intuitive,0
frustrates,0
not frustrates,1
invaluable,1
not invaluable,0
frustrating,0
not frustrating,1
invaluably,1
not invaluably,0
frustratingly,0
not frustratingly,1
invent,1
not invent,0
frustration,0
not frustration,1
invention,1
not invention,0
frustrations,0
not frustrations,1
inventive,1
not inventive,0
fuck,0
not fuck,1
invest,1
not invest,0
fudge,0
not fudge,1
invigorate,1
not invigorate,0
fugitive,0
not fugitive,1
invigorating,1
not invigorating,0
full-blown,0
not full-blown,1
invincibility,1
not invincibility,0
full-blownfulminate,0
not full-blownfulminate,1
invincible,1
not invincible,0
fulminate,0
not fulminate,1
inviolable,1
not inviolable,0
fumble,0
not fumble,1
inviolate,1
not inviolate,0
fume,0
not fume,1
invitation,1
not invitation,0
fumes,0
not fumes,1
invite,1
not invite,0
fundamentalism,0
not fundamentalism,1
inviting,1
not inviting,0
funky,0
not funky,1
invocation,1
not invocation,0
funnily,0
not funnily,1
invulnerable,1
not invulnerable,0
funny,0
not funny,1
irenic,1
not irenic,0
furious,0
not furious,1
irie,1
not irie,0
furiously,0
not furiously,1
ironclad,1
not ironclad,0
furor,0
not furor,1
irradiant,1
not irradiant,0
fury,0
not fury,1
irreplaceable,1
not irreplaceable,0
fuss,0
not fuss,1
irreproachable,1
not irreproachable,0
fussy,0
not fussy,1
irresistible,1
not irresistible,0
fustigate,0
not fustigate,1
irresistibly,1
not irresistibly,0
fusty,0
not fusty,1
isotonic,1
not isotonic,0
futile,0
not futile,1
issue-free,1
not issue-free,0
futilely,0
not futilely,1
izzat,1
not izzat,0
futility,0
not futility,1
jest,1
not jest,0
fuzzy,0
not fuzzy,1
joke,1
not joke,0
fuzzyfail,0
not fuzzyfail,1
jolly,1
not jolly,0
f”ck,0
not f”ck,1
jovial,1
not jovial,0
f”cking,0
not f”cking,1
joy,1
not joy,0
gabble,0
not gabble,1
joyful,1
not joyful,0
gaff,0
not gaff,1
joyous,1
not joyous,0
gaffe,0
not gaffe,1
jubilant,1
not jubilant,0
gainsay,0
not gainsay,1
jubilation,1
not jubilation,0
gainsayer,0
not gainsayer,1
juicy,1
not juicy,0
gall,0
not gall,1
just,1
not just,0
galling,0
not galling,1
kahuna,1
not kahuna,0
gallingly,0
not gallingly,1
kairos,1
not kairos,0
galls,0
not galls,1
kaizen,1
not kaizen,0
gangster,0
not gangster,1
keen,1
not keen,0
gape,0
not gape,1
keenly,1
not keenly,0
garbage,0
not garbage,1
keenness,1
not keenness,0
garish,0
not garish,1
keep-fit,1
not keep-fit,0
gasp,0
not gasp,1
keep-up,1
not keep-up,0
gauche,0
not gauche,1
keeper,1
not keeper,0
gaudy,0
not gaudy,1
kempt,1
not kempt,0
gawk,0
not gawk,1
kermis,1
not kermis,0
gawky,0
not gawky,1
kia,1
not kia,0
geezer,0
not geezer,1
kick,1
not kick,0
genocide,0
not genocide,1
kick-ass,1
not kick-ass,0
get-rich,0
not get-rich,1
kicking,1
not kicking,0
ghastly,0
not ghastly,1
kicky,1
not kicky,0
ghetto,0
not ghetto,1
kid-friendly,1
not kid-friendly,0
ghosting,0
not ghosting,1
kind,1
not kind,0
gibber,0
not gibber,1
kind-hearted,1
not kind-hearted,0
gibberish,0
not gibberish,1
kindliness,1
not kindliness,0
gibe,0
not gibe,1
kindly,1
not kindly,0
giddy,0
not giddy,1
kindness,1
not kindness,0
gimmick,0
not gimmick,1
kindred,1
not kindred,0
gimmicked,0
not gimmicked,1
kindred-spirit,1
not kindred-spirit,0
gimmicking,0
not gimmicking,1
king-of-kings,1
not king-of-kings,0
gimmicks,0
not gimmicks,1
king-sized,1
not king-sized,0
gimmicky,0
not gimmicky,1
kingly,1
not kingly,0
glare,0
not glare,1
kingpin,1
not kingpin,0
glaringly,0
not glaringly,1
kinship,1
not kinship,0
glib,0
not glib,1
kiss,1
not kiss,0
glibly,0
not glibly,1
kissable,1
not kissable,0
glitch,0
not glitch,1
kissogram,1
not kissogram,0
glitches,0
not glitches,1
klondike,1
not klondike,0
gloatingly,0
not gloatingly,1
knack,1
not knack,0
gloom,0
not gloom,1
knee-slapper,1
not knee-slapper,0
gloomy,0
not gloomy,1
knees-up,1
not knees-up,0
glower,0
not glower,1
knight,1
not knight,0
glum,0
not glum,1
knightly,1
not knightly,0
glut,0
not glut,1
knockout,1
not knockout,0
gnawing,0
not gnawing,1
knowing,1
not knowing,0
goad,0
not goad,1
knowledge,1
not knowledge,0
goading,0
not goading,1
knowledgeable,1
not knowledgeable,0
god-awful,0
not god-awful,1
kosher,1
not kosher,0
goof,0
not goof,1
kudos,1
not kudos,0
goofy,0
not goofy,1
kvell,1
not kvell,0
goon,0
not goon,1
kwanzaa,1
not kwanzaa,0
gossip,0
not gossip,1
lady,1
not lady,0
graceless,0
not graceless,1
ladylike,1
not ladylike,0
gracelessly,0
not gracelessly,1
lagniappe,1
not lagniappe,0
graft,0
not graft,1
laidback,1
not laidback,0
grainy,0
not grainy,1
lambent,1
not lambent,0
grapple,0
not grapple,1
lap-of-honour,1
not lap-of-honour,0
grate,0
not grate,1
large,1
not large,0
grating,0
not grating,1
large-hearted,1
not large-hearted,0
grave,0
not grave,1
largesse,1
not largesse,0
gravely,0
not gravely,1
lark,1
not lark,0
greasy,0
not greasy,1
lateral-thinking,1
not lateral-thinking,0
greed,0
not greed,1
laud,1
not laud,0
greedy,0
not greedy,1
laudable,1
not laudable,0
grief,0
not grief,1
laudably,1
not laudably,0
grievance,0
not grievance,1
laudatory,1
not laudatory,0
grievances,0
not grievances,1
laugh,1
not laugh,0
grieve,0
not grieve,1
laughing,1
not laughing,0
grieving,0
not grieving,1
laureate,1
not laureate,0
grievous,0
not grievous,1
lavish,1
not lavish,0
grievously,0
not grievously,1
lavishly,1
not lavishly,0
grim,0
not grim,1
law-abiding,1
not law-abiding,0
grimace,0
not grimace,1
lawful,1
not lawful,0
grind,0
not grind,1
lawfully,1
not lawfully,0
gripe,0
not gripe,1
lead,1
not lead,0
gripes,0
not gripes,1
leader,1
not leader,0
grisly,0
not grisly,1
leadership,1
not leadership,0
gritty,0
not gritty,1
leading,1
not leading,0
gross,0
not gross,1
lean,1
not lean,0
grossly,0
not grossly,1
learn,1
not learn,0
grotesque,0
not grotesque,1
learned,1
not learned,0
grouch,0
not grouch,1
learning,1
not learning,0
grouchy,0
not grouchy,1
legend,1
not legend,0
groundless,0
not groundless,1
legendary,1
not legendary,0
grouse,0
not grouse,1
legerdemain,1
not legerdemain,0
growl,0
not growl,1
legit,1
not legit,0
grudge,0
not grudge,1
legitimacy,1
not legitimacy,0
grudges,0
not grudges,1
legitimate,1
not legitimate,0
grudging,0
not grudging,1
legitimize,1
not legitimize,0
grudgingly,0
not grudgingly,1
leisure,1
not leisure,0
gruesome,0
not gruesome,1
leisured,1
not leisured,0
gruesomely,0
not gruesomely,1
leisurely,1
not leisurely,0
gruff,0
not gruff,1
lekker,1
not lekker,0
grumble,0
not grumble,1
leman,1
not leman,0
grumpier,0
not grumpier,1
lenient,1
not lenient,0
grumpiest,0
not grumpiest,1
liberate,1
not liberate,0
grumpily,0
not grumpily,1
liberation,1
not liberation,0
grumpy,0
not grumpy,1
liberty,1
not liberty,0
guile,0
not guile,1
lie-in,1
not lie-in,0
guilt,0
not guilt,1
lief,1
not lief,0
guiltily,0
not guiltily,1
life,1
not life,0
guilty,0
not guilty,1
lifeline,1
not lifeline,0
gullible,0
not gullible,1
lifesaver,1
not lifesaver,0
gutless,0
not gutless,1
lift,1
not lift,0
gutter,0
not gutter,1
light,1
not light,0
guttergawky,0
not guttergawky,1
light-footed,1
not light-footed,0
hack,0
not hack,1
light-hearted,1
not light-hearted,0
hacks,0
not hacks,1
lighten,1
not lighten,0
haggard,0
not haggard,1
likable,1
not likable,0
haggle,0
not haggle,1
like,1
not like,0
halfhearted,0
not halfhearted,1
liked,1
not liked,0
halfheartedly,0
not halfheartedly,1
likes,1
not likes,0
hallucinate,0
not hallucinate,1
liking,1
not liking,0
hallucination,0
not hallucination,1
lily-white,1
not lily-white,0
hamper,0
not hamper,1
limber,1
not limber,0
hampered,0
not hampered,1
limpid,1
not limpid,0
handicapped,0
not handicapped,1
linchpin,1
not linchpin,0
hang,0
not hang,1
lion,1
not lion,0
hangs,0
not hangs,1
lionhearted,1
not lionhearted,0
