review_id,text,label,platform,date
R0688,จากนั้นโทรไปถามพนักงานบอกแอดไลน์ พอแอดไปไม่มีคนตอบ โทรตามเสร็จมาตอบคำถามนึง แล้วก็หายหัวไปเลย ห่วยแตกตั้งแต่ยังไม่เข้าไปพัก,1,facebook,7/29/2023
R0689,โดยรวม ทำเลที่ตั้งดีราคาถูกความสะอาดดีมีที่จอดรถ ไปพักมา3ครั้งแล้วค่ะ แต่ครั้งล่าสุดก่อนเช็คเอ้าท์เห็นผ้าม่านมีคราบแดงๆกระเด็นติดอยู่เลยไม่ได้แจ้งแม่บ้าน ตรงชั้น2ห้องริมสุดฝั่งซ้ายค่ะ ถ้าเป็นไปได้เปลี่ยนผ้าขนหนูหน่อยก็จะดีเลยค่ะ สีคล้ำทั้ง3ครั้งที่ไปพักเลยค่ะ,1,facebook,10/22/2020
R0690,ห้องพักตอนเย็นแสงเข้าสวยมาก ม่านมีสองชั้น มีม่านทึบบแสง ห้องพักสะอาด เตียงเป็นการเอาเตียงเดี่ยวมาต่อกัน มีระเบียงรับลม โลเคชั้นค่อนข้างลึกอยู่กลลางๆซอยๆ รอบๆไม่มีร้านสะดวกซื้อ,1,facebook,7/11/2024
R0691,พันเดียว นอนสบาย ได้เตียง 2 ชั้น เด็กๆชอบ มีสระว่ายน้ำให้เล่น มีอาหารเช้าให้ทานฟรีอีก นิดๆหน่อยพอได้รองท้อง ดีสุดๆ พนักงาน บริการดี,1,facebook,9/14/2024
R0692,ห้องสะอาด มีกาแฟทานได้ตลอด เช้ามีขนมปังไส้กรอกฟรี,1,facebook,4/2/2023
R0693,ห้องพักสะอาด โรงแรมอยู่ในซอย มีบริการให้เช่ามอเตอร์ไซค์ มีบริการส่งจากโรงแรมมาปากซอยฟรี จากปากซอยสามารถเดินมาขึ้นรถประจำทางได้ หน้าปากซอยมีแท๊กซี่ผ่าน ห้องพัก4,1,facebook,9/24/2024
R0694,กำลังจะเข้าพักวันที่21ตุลาที่จะถึงนี้ เห็นรีวิวทั้งดีและร้ายแต่จองผ่าน ไปแล้วมารอดูว่าจะหัวหรือก้อย แต่ดูจากรูปแล้วห้องสวยน่าอยู่มากครับ จัดไป3คืน เรื่องบริการไม่ซีขอสะอาดเป็นพอคราบบบบ,1,facebook,2/27/2024
R0695,ห้องพักดีมาก กว้าง สะอาด ราคาไม่แพงมาก ดีเยี่ยมมากๆๆ มีบริการรถไปส่งหน้าปากซอยและอื่นๆอีกมากมาย โดยรวมคือดี คราวหน้าจะกลับไปใช้บริการอีกค่ะ,1,facebook,9/2/2024
R0696,เจ้าจองโรงแรมเข้ามาเม้นก็ตอบแบบส่งๆ ไม่ได้ปรับปรุงอะไรตามที่พิมพ์ไว้หรอก ฟร้อนโง่ๆๆมาก ขี้เกียจด้วย ให้ทุกคนรอบ่าย2เพื่อเช็คอิน ไม่จัดระเบียบการทำงานเลย,1,facebook,11/5/2018
R0697,โรงแรมอยู่ในซอยลึกนิดหนึ่งค่ะ แนะนำเปลี่ยนพรมเช็ดเท้าเป็นแบบผ้าจะดีกว่าแบบที่ใช้อยู่ เพราะมันลื่นค่ะ โดยรวมก็ดีค่ะ,1,facebook,3/14/2020
